name,category,strucBreaks
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.11.27:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.11.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.11.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.11.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.11.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.25:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.25:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.27:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.27:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.12.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.25:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.25:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.27:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.27:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.13.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.25:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.25:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.27:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.27:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.29:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.14.31:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.15.7:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.15.7:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.16.7:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.16.7:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.0:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.0:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.2:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.2:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.4:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.4:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.6:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.6:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.12:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.12:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.115:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.24.115:prefix-length:31::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.254.1:prefix-length:24::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:default:address:172.31.254.1:prefix-length:24::resses/vrfs/vrf/networks/network]S-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network.1,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:vrf_1:address:10.10.10.2:prefix-length:24:cket-counters/ipv6-single-hop-packet-counter:-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter]S-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter,Constant Slopes,
Cisco-IOS-XR-ip-iarm-v4-oper:ipv4arm/addresses/vrfs/vrf/networks/network[vrf-name:vrf_1:address:10.10.10.2:prefix-length:cket-counter:cket-counters/ipv6-single-hop-packet-counter:-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter]S-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/0:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/0:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/1:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/1:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/10:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/10:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/11:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/11:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/12:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/12:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/13:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/13:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/14:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/14:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/15:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/15:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/16:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/16:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/17:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/17:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/18:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/18:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/19:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/19:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/26:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/26:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/30:location:0/0/CPU0]hello-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/30:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/30:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/31:location:0/0/CPU0]hello-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/31:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/31:location:0/0/CPU0]echo-receive-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/4:location:0/0/CPU0]echo-transmit-count,Constant Slopes,
Cisco-IOS-XR-ip-bfd-oper:bfd/ipv6-single-hop-counters/ipv6-single-hop-packet-counters/ipv6-single-hop-packet-counter[interface-name:HundredGigE0/0/0/4:location:0/0/CPU0]echo-receive-count,Constant Slopes,
